Win#   	MACD-8  	roll  	rolls since shift
08574  	db7b4a23  	3682290211  	429497
08575  	db81d7dc  	3682719708  	429497
08576  	db886594  	3683149204  	429496
08577  	db8ef34d  	3683578701  	429497
08578  	db958106  	3684008198  	429497
08579  	db9c0ebf  	3684437695  	429497
08580  	dba29c77  	3684867191  	429496
08581  	dba92a30  	3685296688  	429497
08582  	dbafb7e9  	3685726185  	429497
08583  	dbb645a1  	3686155681  	429496
08584  	dbbcd35a  	3686585178  	429497
08585  	dbc36113  	3687014675  	429497
08586  	dbc9eecc  	3687444172  	429497
08587  	dbd07c84  	3687873668  	429496
08588  	dbd70a3d  	3688303165  	429497
08589  	dbdd97f6  	3688732662  	429497
08590  	dbe425af  	3689162159  	429497
08591  	dbeab367  	3689591655  	429496
08592  	dbf14120  	3690021152  	429497
08593  	dbf7ced9  	3690450649  	429497
08594  	dbfe5c91  	3690880145  	429496
08595  	dc04ea4a  	3691309642  	429497
08596  	dc0b7803  	3691739139  	429497
08597  	dc1205bc  	3692168636  	429497
08598  	dc189374  	3692598132  	429496
08599  	dc1f212d  	3693027629  	429497
08600  	dc25aee6  	3693457126  	429497
08601  	dc2c3c9f  	3693886623  	429497
08602  	dc32ca57  	3694316119  	429496
08603  	dc395810  	3694745616  	429497
08604  	dc3fe5c9  	3695175113  	429497
08605  	dc467381  	3695604609  	429496
08606  	dc4d013a  	3696034106  	429497
08607  	dc538ef3  	3696463603  	429497
08608  	dc5a1cac  	3696893100  	429497
08609  	dc60aa64  	3697322596  	429496
08610  	dc67381d  	3697752093  	429497
08611  	dc6dc5d6  	3698181590  	429497
08612  	dc74538f  	3698611087  	429497
08613  	dc7ae147  	3699040583  	429496
08614  	dc816f00  	3699470080  	429497
08615  	dc87fcb9  	3699899577  	429497
08616  	dc8e8a72  	3700329074  	429497
08617  	dc95182a  	3700758570  	429496
08618  	dc9ba5e3  	3701188067  	429497
08619  	dca2339c  	3701617564  	429497
08620  	dca8c154  	3702047060  	429496
08621  	dcaf4f0d  	3702476557  	429497
08622  	dcb5dcc6  	3702906054  	429497
08623  	dcbc6a7f  	3703335551  	429497
08624  	dcc2f837  	3703765047  	429496
08625  	dcc985f0  	3704194544  	429497
08626  	dcd013a9  	3704624041  	429497
08627  	dcd6a162  	3705053538  	429497
08628  	dcdd2f1a  	3705483034  	429496
08629  	dce3bcd3  	3705912531  	429497
08630  	dcea4a8c  	3706342028  	429497
08631  	dcf0d844  	3706771524  	429496
08632  	dcf765fd  	3707201021  	429497
08633  	dcfdf3b6  	3707630518  	429497
08634  	dd04816f  	3708060015  	429497
08635  	dd0b0f27  	3708489511  	429496
08636  	dd119ce0  	3708919008  	429497
08637  	dd182a99  	3709348505  	429497
08638  	dd1eb852  	3709778002  	429497
08639  	dd25460a  	3710207498  	429496
08640  	dd2bd3c3  	3710636995  	429497
08641  	dd32617c  	3711066492  	429497
08642  	dd38ef34  	3711495988  	429496
08643  	dd3f7ced  	3711925485  	429497
08644  	dd460aa6  	3712354982  	429497
08645  	dd4c985f  	3712784479  	429497
08646  	dd532617  	3713213975  	429496
08647  	dd59b3d0  	3713643472  	429497
08648  	dd604189  	3714072969  	429497
08649  	dd66cf42  	3714502466  	429497
08650  	dd6d5cfa  	3714931962  	429496
08651  	dd73eab3  	3715361459  	429497
08652  	dd7a786c  	3715790956  	429497
08653  	dd810624  	3716220452  	429496
08654  	dd8793dd  	3716649949  	429497
08655  	dd8e2196  	3717079446  	429497
08656  	dd94af4f  	3717508943  	429497
08657  	dd9b3d07  	3717938439  	429496
08658  	dda1cac0  	3718367936  	429497
08659  	dda85879  	3718797433  	429497
08660  	ddaee632  	3719226930  	429497
08661  	ddb573ea  	3719656426  	429496
08662  	ddbc01a3  	3720085923  	429497
08663  	ddc28f5c  	3720515420  	429497
08664  	ddc91d15  	3720944917  	429497
08665  	ddcfaacd  	3721374413  	429496
08666  	ddd63886  	3721803910  	429497
08667  	dddcc63f  	3722233407  	429497
08668  	dde353f7  	3722662903  	429496
08669  	dde9e1b0  	3723092400  	429497
08670  	ddf06f69  	3723521897  	429497
08671  	ddf6fd22  	3723951394  	429497
08672  	ddfd8ada  	3724380890  	429496
08673  	de041893  	3724810387  	429497
08674  	de0aa64c  	3725239884  	429497
08675  	de113405  	3725669381  	429497
08676  	de17c1bd  	3726098877  	429496
08677  	de1e4f76  	3726528374  	429497
08678  	de24dd2f  	3726957871  	429497
08679  	de2b6ae7  	3727387367  	429496
08680  	de31f8a0  	3727816864  	429497
08681  	de388659  	3728246361  	429497
08682  	de3f1412  	3728675858  	429497
08683  	de45a1ca  	3729105354  	429496
08684  	de4c2f83  	3729534851  	429497
08685  	de52bd3c  	3729964348  	429497
08686  	de594af5  	3730393845  	429497
08687  	de5fd8ad  	3730823341  	429496
08688  	de666666  	3731252838  	429497
08689  	de6cf41f  	3731682335  	429497
08690  	de7381d7  	3732111831  	429496
08691  	de7a0f90  	3732541328  	429497
08692  	de809d49  	3732970825  	429497
08693  	de872b02  	3733400322  	429497
08694  	de8db8ba  	3733829818  	429496
08695  	de944673  	3734259315  	429497
08696  	de9ad42c  	3734688812  	429497
08697  	dea161e5  	3735118309  	429497
08698  	dea7ef9d  	3735547805  	429496
08699  	deae7d56  	3735977302  	429497
08700  	deb50b0f  	3736406799  	429497
08701  	debb98c8  	3736836296  	429497
08702  	dec22680  	3737265792  	429496
08703  	dec8b439  	3737695289  	429497
08704  	decf41f2  	3738124786  	429497
08705  	ded5cfaa  	3738554282  	429496
08706  	dedc5d63  	3738983779  	429497
08707  	dee2eb1c  	3739413276  	429497
08708  	dee978d5  	3739842773  	429497
08709  	def0068d  	3740272269  	429496
08710  	def69446  	3740701766  	429497
08711  	defd21ff  	3741131263  	429497
08712  	df03afb8  	3741560760  	429497
08713  	df0a3d70  	3741990256  	429496
08714  	df10cb29  	3742419753  	429497
08715  	df1758e2  	3742849250  	429497
08716  	df1de69a  	3743278746  	429496
08717  	df247453  	3743708243  	429497
08718  	df2b020c  	3744137740  	429497
08719  	df318fc5  	3744567237  	429497
08720  	df381d7d  	3744996733  	429496
08721  	df3eab36  	3745426230  	429497
08722  	df4538ef  	3745855727  	429497
08723  	df4bc6a8  	3746285224  	429497
08724  	df525460  	3746714720  	429496
08725  	df58e219  	3747144217  	429497
08726  	df5f6fd2  	3747573714  	429497
08727  	df65fd8a  	3748003210  	429496
08728  	df6c8b43  	3748432707  	429497
08729  	df7318fc  	3748862204  	429497
08730  	df79a6b5  	3749291701  	429497
08731  	df80346d  	3749721197  	429496
08732  	df86c226  	3750150694  	429497
08733  	df8d4fdf  	3750580191  	429497
08734  	df93dd98  	3751009688  	429497
08735  	df9a6b50  	3751439184  	429496
08736  	dfa0f909  	3751868681  	429497
08737  	dfa786c2  	3752298178  	429497
08738  	dfae147b  	3752727675  	429497
08739  	dfb4a233  	3753157171  	429496
08740  	dfbb2fec  	3753586668  	429497
08741  	dfc1bda5  	3754016165  	429497
08742  	dfc84b5d  	3754445661  	429496
08743  	dfced916  	3754875158  	429497
08744  	dfd566cf  	3755304655  	429497
08745  	dfdbf488  	3755734152  	429497
08746  	dfe28240  	3756163648  	429496
08747  	dfe90ff9  	3756593145  	429497
08748  	dfef9db2  	3757022642  	429497
08749  	dff62b6b  	3757452139  	429497
08750  	dffcb923  	3757881635  	429496
08751  	e00346dc  	3758311132  	429497
08752  	e009d495  	3758740629  	429497
08753  	e010624d  	3759170125  	429496
08754  	e016f006  	3759599622  	429497
08755  	e01d7dbf  	3760029119  	429497
08756  	e0240b78  	3760458616  	429497
08757  	e02a9930  	3760888112  	429496
08758  	e03126e9  	3761317609  	429497
08759  	e037b4a2  	3761747106  	429497
08760  	e03e425b  	3762176603  	429497
08761  	e044d013  	3762606099  	429496
08762  	e04b5dcc  	3763035596  	429497
08763  	e051eb85  	3763465093  	429497
08764  	e058793d  	3763894589  	429496
08765  	e05f06f6  	3764324086  	429497
08766  	e06594af  	3764753583  	429497
08767  	e06c2268  	3765183080  	429497
08768  	e072b020  	3765612576  	429496
08769  	e0793dd9  	3766042073  	429497
08770  	e07fcb92  	3766471570  	429497
08771  	e086594b  	3766901067  	429497
08772  	e08ce703  	3767330563  	429496
08773  	e09374bc  	3767760060  	429497
08774  	e09a0275  	3768189557  	429497
08775  	e0a0902d  	3768619053  	429496
08776  	e0a71de6  	3769048550  	429497
08777  	e0adab9f  	3769478047  	429497
08778  	e0b43958  	3769907544  	429497
08779  	e0bac710  	3770337040  	429496
08780  	e0c154c9  	3770766537  	429497
08781  	e0c7e282  	3771196034  	429497
08782  	e0ce703b  	3771625531  	429497
08783  	e0d4fdf3  	3772055027  	429496
08784  	e0db8bac  	3772484524  	429497
08785  	e0e21965  	3772914021  	429497
08786  	e0e8a71e  	3773343518  	429497
08787  	e0ef34d6  	3773773014  	429496
08788  	e0f5c28f  	3774202511  	429497
08789  	e0fc5048  	3774632008  	429497
08790  	e102de00  	3775061504  	429496
08791  	e1096bb9  	3775491001  	429497
08792  	e10ff972  	3775920498  	429497
08793  	e116872b  	3776349995  	429497
08794  	e11d14e3  	3776779491  	429496
08795  	e123a29c  	3777208988  	429497
08796  	e12a3055  	3777638485  	429497
08797  	e130be0e  	3778067982  	429497
08798  	e1374bc6  	3778497478  	429496
08799  	e13dd97f  	3778926975  	429497
08800  	e1446738  	3779356472  	429497
08801  	e14af4f0  	3779785968  	429496
08802  	e15182a9  	3780215465  	429497
08803  	e1581062  	3780644962  	429497
08804  	e15e9e1b  	3781074459  	429497
08805  	e1652bd3  	3781503955  	429496
08806  	e16bb98c  	3781933452  	429497
08807  	e1724745  	3782362949  	429497
08808  	e178d4fe  	3782792446  	429497
08809  	e17f62b6  	3783221942  	429496
08810  	e185f06f  	3783651439  	429497
08811  	e18c7e28  	3784080936  	429497
08812  	e1930be0  	3784510432  	429496
08813  	e1999999  	3784939929  	429497
08814  	e1a02752  	3785369426  	429497
08815  	e1a6b50b  	3785798923  	429497
08816  	e1ad42c3  	3786228419  	429496
08817  	e1b3d07c  	3786657916  	429497
08818  	e1ba5e35  	3787087413  	429497
08819  	e1c0ebee  	3787516910  	429497
08820  	e1c779a6  	3787946406  	429496
08821  	e1ce075f  	3788375903  	429497
08822  	e1d49518  	3788805400  	429497
08823  	e1db22d1  	3789234897  	429497
08824  	e1e1b089  	3789664393  	429496
08825  	e1e83e42  	3790093890  	429497
08826  	e1eecbfb  	3790523387  	429497
08827  	e1f559b3  	3790952883  	429496
08828  	e1fbe76c  	3791382380  	429497
08829  	e2027525  	3791811877  	429497
08830  	e20902de  	3792241374  	429497
08831  	e20f9096  	3792670870  	429496
08832  	e2161e4f  	3793100367  	429497
08833  	e21cac08  	3793529864  	429497
08834  	e22339c1  	3793959361  	429497
08835  	e229c779  	3794388857  	429496
08836  	e2305532  	3794818354  	429497
08837  	e236e2eb  	3795247851  	429497
08838  	e23d70a3  	3795677347  	429496
08839  	e243fe5c  	3796106844  	429497
08840  	e24a8c15  	3796536341  	429497
08841  	e25119ce  	3796965838  	429497
08842  	e257a786  	3797395334  	429496
08843  	e25e353f  	3797824831  	429497
08844  	e264c2f8  	3798254328  	429497
08845  	e26b50b1  	3798683825  	429497
08846  	e271de69  	3799113321  	429496
08847  	e2786c22  	3799542818  	429497
08848  	e27ef9db  	3799972315  	429497
08849  	e2858793  	3800401811  	429496
08850  	e28c154c  	3800831308  	429497
08851  	e292a305  	3801260805  	429497
08852  	e29930be  	3801690302  	429497
08853  	e29fbe76  	3802119798  	429496
08854  	e2a64c2f  	3802549295  	429497
08855  	e2acd9e8  	3802978792  	429497
08856  	e2b367a1  	3803408289  	429497
08857  	e2b9f559  	3803837785  	429496
08858  	e2c08312  	3804267282  	429497
08859  	e2c710cb  	3804696779  	429497
08860  	e2cd9e84  	3805126276  	429497
08861  	e2d42c3c  	3805555772  	429496
08862  	e2dab9f5  	3805985269  	429497
08863  	e2e147ae  	3806414766  	429497
08864  	e2e7d566  	3806844262  	429496
08865  	e2ee631f  	3807273759  	429497
08866  	e2f4f0d8  	3807703256  	429497
08867  	e2fb7e91  	3808132753  	429497
08868  	e3020c49  	3808562249  	429496
08869  	e3089a02  	3808991746  	429497
08870  	e30f27bb  	3809421243  	429497
08871  	e315b574  	3809850740  	429497
08872  	e31c432c  	3810280236  	429496
08873  	e322d0e5  	3810709733  	429497
08874  	e3295e9e  	3811139230  	429497
08875  	e32fec56  	3811568726  	429496
08876  	e3367a0f  	3811998223  	429497
08877  	e33d07c8  	3812427720  	429497
08878  	e3439581  	3812857217  	429497
08879  	e34a2339  	3813286713  	429496
08880  	e350b0f2  	3813716210  	429497
08881  	e3573eab  	3814145707  	429497
08882  	e35dcc64  	3814575204  	429497
08883  	e3645a1c  	3815004700  	429496
08884  	e36ae7d5  	3815434197  	429497
08885  	e371758e  	3815863694  	429497
08886  	e3780346  	3816293190  	429496
08887  	e37e90ff  	3816722687  	429497
08888  	e3851eb8  	3817152184  	429497
08889  	e38bac71  	3817581681  	429497
08890  	e3923a29  	3818011177  	429496
08891  	e398c7e2  	3818440674  	429497
08892  	e39f559b  	3818870171  	429497
08893  	e3a5e354  	3819299668  	429497
08894  	e3ac710c  	3819729164  	429496
08895  	e3b2fec5  	3820158661  	429497
08896  	e3b98c7e  	3820588158  	429497
08897  	e3c01a36  	3821017654  	429496
08898  	e3c6a7ef  	3821447151  	429497
08899  	e3cd35a8  	3821876648  	429497
08900  	e3d3c361  	3822306145  	429497
08901  	e3da5119  	3822735641  	429496
08902  	e3e0ded2  	3823165138  	429497
08903  	e3e76c8b  	3823594635  	429497
08904  	e3edfa44  	3824024132  	429497
08905  	e3f487fc  	3824453628  	429496
08906  	e3fb15b5  	3824883125  	429497
08907  	e401a36e  	3825312622  	429497
08908  	e4083127  	3825742119  	429497
08909  	e40ebedf  	3826171615  	429496
08910  	e4154c98  	3826601112  	429497
08911  	e41bda51  	3827030609  	429497
08912  	e4226809  	3827460105  	429496
08913  	e428f5c2  	3827889602  	429497
08914  	e42f837b  	3828319099  	429497
08915  	e4361134  	3828748596  	429497
08916  	e43c9eec  	3829178092  	429496
08917  	e4432ca5  	3829607589  	429497
08918  	e449ba5e  	3830037086  	429497
08919  	e4504817  	3830466583  	429497
08920  	e456d5cf  	3830896079  	429496
08921  	e45d6388  	3831325576  	429497
08922  	e463f141  	3831755073  	429497
08923  	e46a7ef9  	3832184569  	429496
08924  	e4710cb2  	3832614066  	429497
08925  	e4779a6b  	3833043563  	429497
08926  	e47e2824  	3833473060  	429497
08927  	e484b5dc  	3833902556  	429496
08928  	e48b4395  	3834332053  	429497
08929  	e491d14e  	3834761550  	429497
08930  	e4985f07  	3835191047  	429497
08931  	e49eecbf  	3835620543  	429496
08932  	e4a57a78  	3836050040  	429497
08933  	e4ac0831  	3836479537  	429497
08934  	e4b295e9  	3836909033  	429496
08935  	e4b923a2  	3837338530  	429497
08936  	e4bfb15b  	3837768027  	429497
08937  	e4c63f14  	3838197524  	429497
08938  	e4cccccc  	3838627020  	429496
08939  	e4d35a85  	3839056517  	429497
08940  	e4d9e83e  	3839486014  	429497
08941  	e4e075f7  	3839915511  	429497
08942  	e4e703af  	3840345007  	429496
08943  	e4ed9168  	3840774504  	429497
08944  	e4f41f21  	3841204001  	429497
08945  	e4faacda  	3841633498  	429497
08946  	e5013a92  	3842062994  	429496
08947  	e507c84b  	3842492491  	429497
08948  	e50e5604  	3842921988  	429497
08949  	e514e3bc  	3843351484  	429496
08950  	e51b7175  	3843780981  	429497
08951  	e521ff2e  	3844210478  	429497
08952  	e5288ce7  	3844639975  	429497
08953  	e52f1a9f  	3845069471  	429496
08954  	e535a858  	3845498968  	429497
08955  	e53c3611  	3845928465  	429497
08956  	e542c3ca  	3846357962  	429497
08957  	e5495182  	3846787458  	429496
08958  	e54fdf3b  	3847216955  	429497
08959  	e5566cf4  	3847646452  	429497
08960  	e55cfaac  	3848075948  	429496
08961  	e5638865  	3848505445  	429497
08962  	e56a161e  	3848934942  	429497
08963  	e570a3d7  	3849364439  	429497
08964  	e577318f  	3849793935  	429496
08965  	e57dbf48  	3850223432  	429497
08966  	e5844d01  	3850652929  	429497
08967  	e58adaba  	3851082426  	429497
08968  	e5916872  	3851511922  	429496
08969  	e597f62b  	3851941419  	429497
08970  	e59e83e4  	3852370916  	429497
08971  	e5a5119c  	3852800412  	429496
08972  	e5ab9f55  	3853229909  	429497
08973  	e5b22d0e  	3853659406  	429497
08974  	e5b8bac7  	3854088903  	429497
08975  	e5bf487f  	3854518399  	429496
08976  	e5c5d638  	3854947896  	429497
08977  	e5cc63f1  	3855377393  	429497
08978  	e5d2f1aa  	3855806890  	429497
08979  	e5d97f62  	3856236386  	429496
08980  	e5e00d1b  	3856665883  	429497
08981  	e5e69ad4  	3857095380  	429497
08982  	e5ed288d  	3857524877  	429497
08983  	e5f3b645  	3857954373  	429496
08984  	e5fa43fe  	3858383870  	429497
08985  	e600d1b7  	3858813367  	429497
08986  	e6075f6f  	3859242863  	429496
08987  	e60ded28  	3859672360  	429497
08988  	e6147ae1  	3860101857  	429497
08989  	e61b089a  	3860531354  	429497
08990  	e6219652  	3860960850  	429496
08991  	e628240b  	3861390347  	429497
08992  	e62eb1c4  	3861819844  	429497
08993  	e6353f7d  	3862249341  	429497
08994  	e63bcd35  	3862678837  	429496
08995  	e6425aee  	3863108334  	429497
08996  	e648e8a7  	3863537831  	429497
08997  	e64f765f  	3863967327  	429496
08998  	e6560418  	3864396824  	429497
08999  	e65c91d1  	3864826321  	429497
09000  	e6631f8a  	3865255818  	429497
09001  	e669ad42  	3865685314  	429496
09002  	e6703afb  	3866114811  	429497
09003  	e676c8b4  	3866544308  	429497
09004  	e67d566d  	3866973805  	429497
09005  	e683e425  	3867403301  	429496
09006  	e68a71de  	3867832798  	429497
09007  	e690ff97  	3868262295  	429497
09008  	e6978d4f  	3868691791  	429496
09009  	e69e1b08  	3869121288  	429497
09010  	e6a4a8c1  	3869550785  	429497
09011  	e6ab367a  	3869980282  	429497
09012  	e6b1c432  	3870409778  	429496
09013  	e6b851eb  	3870839275  	429497
09014  	e6bedfa4  	3871268772  	429497
09015  	e6c56d5d  	3871698269  	429497
09016  	e6cbfb15  	3872127765  	429496
09017  	e6d288ce  	3872557262  	429497
09018  	e6d91687  	3872986759  	429497
09019  	e6dfa43f  	3873416255  	429496
09020  	e6e631f8  	3873845752  	429497
09021  	e6ecbfb1  	3874275249  	429497
09022  	e6f34d6a  	3874704746  	429497
09023  	e6f9db22  	3875134242  	429496
09024  	e70068db  	3875563739  	429497
09025  	e706f694  	3875993236  	429497
09026  	e70d844d  	3876422733  	429497
09027  	e7141205  	3876852229  	429496
09028  	e71a9fbe  	3877281726  	429497
09029  	e7212d77  	3877711223  	429497
09030  	e727bb30  	3878140720  	429497
09031  	e72e48e8  	3878570216  	429496
09032  	e734d6a1  	3878999713  	429497
09033  	e73b645a  	3879429210  	429497
09034  	e741f212  	3879858706  	429496
09035  	e7487fcb  	3880288203  	429497
09036  	e74f0d84  	3880717700  	429497
09037  	e7559b3d  	3881147197  	429497
09038  	e75c28f5  	3881576693  	429496
09039  	e762b6ae  	3882006190  	429497
09040  	e7694467  	3882435687  	429497
09041  	e76fd220  	3882865184  	429497
09042  	e7765fd8  	3883294680  	429496
09043  	e77ced91  	3883724177  	429497
09044  	e7837b4a  	3884153674  	429497
09045  	e78a0902  	3884583170  	429496
09046  	e79096bb  	3885012667  	429497
09047  	e7972474  	3885442164  	429497
09048  	e79db22d  	3885871661  	429497
09049  	e7a43fe5  	3886301157  	429496
09050  	e7aacd9e  	3886730654  	429497
09051  	e7b15b57  	3887160151  	429497
09052  	e7b7e910  	3887589648  	429497
09053  	e7be76c8  	3888019144  	429496
09054  	e7c50481  	3888448641  	429497
09055  	e7cb923a  	3888878138  	429497
09056  	e7d21ff2  	3889307634  	429496
09057  	e7d8adab  	3889737131  	429497
09058  	e7df3b64  	3890166628  	429497
09059  	e7e5c91d  	3890596125  	429497
09060  	e7ec56d5  	3891025621  	429496
09061  	e7f2e48e  	3891455118  	429497
09062  	e7f97247  	3891884615  	429497
09063  	e8000000  	3892314112  	429497
09064  	e8068db8  	3892743608  	429496
09065  	e80d1b71  	3893173105  	429497
09066  	e813a92a  	3893602602  	429497
09067  	e81a36e3  	3894032099  	429497
09068  	e820c49b  	3894461595  	429496
09069  	e8275254  	3894891092  	429497
09070  	e82de00d  	3895320589  	429497
09071  	e8346dc5  	3895750085  	429496
09072  	e83afb7e  	3896179582  	429497
09073  	e8418937  	3896609079  	429497
09074  	e84816f0  	3897038576  	429497
09075  	e84ea4a8  	3897468072  	429496
09076  	e8553261  	3897897569  	429497
09077  	e85bc01a  	3898327066  	429497
09078  	e8624dd3  	3898756563  	429497
09079  	e868db8b  	3899186059  	429496
09080  	e86f6944  	3899615556  	429497
09081  	e875f6fd  	3900045053  	429497
09082  	e87c84b5  	3900474549  	429496
09083  	e883126e  	3900904046  	429497
09084  	e889a027  	3901333543  	429497
09085  	e8902de0  	3901763040  	429497
09086  	e896bb98  	3902192536  	429496
09087  	e89d4951  	3902622033  	429497
09088  	e8a3d70a  	3903051530  	429497
09089  	e8aa64c3  	3903481027  	429497
09090  	e8b0f27b  	3903910523  	429496
09091  	e8b78034  	3904340020  	429497
09092  	e8be0ded  	3904769517  	429497
09093  	e8c49ba5  	3905199013  	429496
09094  	e8cb295e  	3905628510  	429497
09095  	e8d1b717  	3906058007  	429497
09096  	e8d844d0  	3906487504  	429497
09097  	e8ded288  	3906917000  	429496
09098  	e8e56041  	3907346497  	429497
09099  	e8ebedfa  	3907775994  	429497
09100  	e8f27bb3  	3908205491  	429497
09101  	e8f9096b  	3908634987  	429496
09102  	e8ff9724  	3909064484  	429497
09103  	e90624dd  	3909493981  	429497
09104  	e90cb296  	3909923478  	429497
09105  	e913404e  	3910352974  	429496
09106  	e919ce07  	3910782471  	429497
09107  	e9205bc0  	3911211968  	429497
09108  	e926e978  	3911641464  	429496
09109  	e92d7731  	3912070961  	429497
09110  	e93404ea  	3912500458  	429497
09111  	e93a92a3  	3912929955  	429497
09112  	e941205b  	3913359451  	429496
09113  	e947ae14  	3913788948  	429497
09114  	e94e3bcd  	3914218445  	429497
09115  	e954c986  	3914647942  	429497
09116  	e95b573e  	3915077438  	429496
09117  	e961e4f7  	3915506935  	429497
